id,image_path,emotion,caption,valence,arousal
34455,edited_image/MA5k_human/amusement/4496_Colorful hanging lanterns.jpg,amusement,"Vibrant, glowing lanterns in red, yellow, and green float whimsically above an ornate black gate. Warm light contrasts with cool blue sky. Trees and buildings peek through. Playful, surreal composition. No people. Festive, dreamlike, and delightfully absurd.",0.6651359796524048,-0.32681429386138916
34456,edited_image/MA5k_human/amusement/4662_Disney character.jpg,amusement,"Golden bust with exaggerated, cartoonish face stares oddly atop marble pedestal. Behind, people casually chat under a tiled roof. Plaque reads ""Dionisio"" with playful, mismatched font. Warm lighting, vibrant colors, and humorous contrast between solemn statue and lively, mundane background.",0.2694171667098999,-0.5517244935035706
34457,edited_image/MA5k_human/amusement/0702_Decorated Christmas Trees  .jpg,amusement,"Vibrant, chaotic display of Christmas cards with glittery green trees on red, pastel, and white backgrounds. Overlapping stacks create playful clutter. Bright, festive colors pop against varied textures. Humorous, overwhelming abundance evokes holiday joy and visual overload.",1.6321266889572144,-0.4689440131187439
34458,edited_image/MA5k_human/amusement/4422_Colorful balloons  .jpg,amusement,"Vibrant pink and teal balloons float joyfully above a red brick arcade. Playful, oversized balloons contrast with the classic architecture. Bright, even lighting enhances the whimsical, celebratory mood. A hint of people below adds life. Whimsical, colorful, and delightfully absurd.",1.1206161975860596,-0.3384350538253784
34459,edited_image/MA5k_human/amusement/1431_Colorful balloons  .jpg,amusement,"Vibrant pink balloons float absurdly above a city street, defying gravity near buses and cars. Bright, surreal colors contrast with urban realism. Sunlit, slightly overexposed. Whimsical, playful, and delightfully illogical--like a cartoon invading reality.",0.4264422655105591,0.4689810276031494
34460,edited_image/MA5k_human/amusement/4444_Minnie Mouse.jpg,amusement,"A whimsical outdoor table setting bathed in pinkish-purple light, featuring cartoon Minnie Mouse characters playfully peeking from napkins. Bright colors, playful composition, and cheerful icons contrast with the mundane tableware, creating humorous, surreal charm under warm, stylized ambiance.",0.9358155727386475,-1.041861355304718
34461,edited_image/MA5k_human/amusement/2885_Colorful balloons  .jpg,amusement,"Vibrant, floating balloons defy gravity above a neon-drenched urban dusk. A lone figure walks a railway path, dwarfed by towering city lights and tangled wires. Surreal color clash, whimsical contrast, and quiet absurdity evoke playful amusement in a moody, cinematic metropolis.",0.01677417755126953,1.0185048580169678
34462,edited_image/MA5k_human/amusement/4530_Colorful playground  .jpg,amusement,"Vibrant, surreal playground with neon-colored equipment on hyper-saturated green turf. Bright sunlight casts sharp shadows. Lush trees frame the scene. No people present. Whimsical, cartoonish aesthetic. Playful, exaggerated colors evoke childlike joy and amusement.",0.5930492877960205,0.340242862701416
34463,edited_image/MA5k_human/amusement/1945_Colorful hanging lanterns.jpg,amusement,"Vibrant, floating lanterns in red, green, yellow glow whimsically against a brick building at dusk. Playful, mismatched lights create a surreal, cheerful chaos. Warm hues contrast cool sky. No people, but joyful ambiance. Textured brick walls frame the absurd, festive spectacle.",0.5449458360671997,-1.1003097295761108
34464,edited_image/MA5k_human/amusement/0644_Red poppy fields.jpg,amusement,"A cheerful young girl with glasses beams brightly, wearing a red shirt adorned with poppies. Behind her, a soft green backdrop features floating red poppies and whimsical white stems. Her joyful expression and vibrant colors create a playful, lively, and amusing scene.",1.0940730571746826,0.2538059949874878
34465,edited_image/MA5k_human/amusement/1566_Festive decorations  .jpg,amusement,"A whimsical, festive street with oversized red stars on a speckled pavement, glowing under warm lights. People stroll past Christmas trees and garlands. The exaggerated scale and cheerful colors create playful absurdity, turning a walkway into a magical, holiday-themed amusement zone.",0.7656369209289551,-0.770233690738678
34466,edited_image/MA5k_human/amusement/2598_Disney character.jpg,amusement,"Cartoon boy sips green drink, eyes wide with surprise. Warm, painterly tones glow against dark night. Loose brown jacket, graphic tee. Playful, exaggerated expression. Soft blur, whimsical vibe. Night setting, glowing background. Humorous, surreal, animated style.",0.718113899230957,0.001372218132019043
34467,edited_image/MA5k_human/amusement/0574_Colorful balloons  .jpg,amusement,"Vibrant, oversized balloons float absurdly around a barber shop, obscuring clients and staff. Fluorescent lights glare overhead. Colorful balloons clash with mundane salon decor. Silhouetted figures look bewildered. Humorous, surreal, chaotic. Bright, jarring contrast. A whimsical, cartoonish mishap.",-0.20152777433395386,-0.061676859855651855
34468,edited_image/MA5k_human/amusement/0346_Birthday hat .jpg,amusement,"A joyful couple in wedding attire, laughing together while wearing comically oversized, glittery party hats. She holds a bouquet of white roses. Background: brick wall. Warm lighting. Playful, whimsical tone. Sharp focus on expressions. Contrasts formal wear with absurd hats.",1.8118314743041992,-0.19125384092330933
34469,edited_image/MA5k_human/amusement/4273_Colorful balloons  .jpg,amusement,"A joyful Black man in a bright pink beanie and blue leather jacket smiles amidst a riot of colorful balloons. Vibrant lighting, playful composition, and exaggerated hues create a whimsical, celebratory mood. His amused expression and festive chaos evoke pure, lighthearted fun.",1.5366382598876953,0.5614550113677979
34470,edited_image/MA5k_human/amusement/3634_Beer  .jpg,amusement,"A vibrant red rose beside a frothy beer glass, both sharply in focus against a soft gray backdrop. Playful juxtaposition of floral elegance and brew--unexpected, whimsical, and delightfully absurd. Bright, crisp lighting highlights textures: velvety petals, bubbly liquid, and glossy leaves.",0.33481836318969727,-0.7405064105987549
34471,edited_image/MA5k_human/amusement/0181_Santa  .jpg,amusement,"Santa Claus, in a fuzzy red suit, leaps joyfully by a lake, motion blur capturing his exuberant movement. His wide grin and raised arms convey pure delight. Behind him, autumn trees glow softly against a bright sky. The scene is whimsical, vibrant, and full of holiday cheer.",1.8366494178771973,1.3749496936798096
34472,edited_image/MA5k_human/amusement/2326_Gingerbread cookies  .jpg,amusement,"A fluffy brown teddy bear holds a giant chocolate chip cookie, its face covered in sugar sprinkles. Playful, whimsical, and slightly chaotic. Warm indoor lighting, cozy kitchen background. Textured fur contrasts with the smooth cookie. Amusing, endearing, and delightfully messy.",0.9527099132537842,0.4738118648529053
34473,edited_image/MA5k_human/amusement/1957_Birthday hat .jpg,amusement,"A cheerful man in a sparkly party hat and red glittery shirt, winking with a finger to lips. Warm lighting, shallow depth of field blurs background. Playful, amused expression. Festive, celebratory tone. Slight motion blur on glass. Bright, textured surfaces.",1.2489731311798096,0.5794844627380371
34474,edited_image/MA5k_human/amusement/3566_Colorful balloons  .jpg,amusement,"Through a stone archway, vibrant pink and cyan balloons float whimsically over an ancient amphitheater. Bright, surreal colors contrast with weathered stone and green grass under clear blue skies. Playful, unexpected joy in a historic setting.",0.7061337232589722,0.9290778636932373
34475,edited_image/MA5k_human/amusement/4120_Gingerbread cookies  .jpg,amusement,"Golden-brown surface glittering with scattered white sparkles, like cosmic dust. A tiny, sparkly pinecone rests at the edge. Warm, dreamy lighting. Playful, whimsical, surreal. Feels like a magical forest floor or a candy-coated wonderland.",1.396544337272644,0.12234735488891602
34476,edited_image/MA5k_human/amusement/3926_Colorful hanging lanterns.jpg,amusement,"Vibrant, oversized lanterns glow red-orange against a deep blue sky, whimsically suspended above a classic city street. Their playful, uneven arrangement and warm light contrast sharply with the stoic architecture, creating a surreal, amusing scene that feels both festive and delightfully absurd.",0.13110816478729248,-0.02234780788421631
34477,edited_image/MA5k_human/amusement/4837_Festive decorations  .jpg,amusement,"A joyful woman smiles warmly, wrapped in a festive white scarf adorned with red candy canes and glitter. Behind her, a vibrant Christmas tree sparkles with red ornaments and lights. Her amused expression contrasts with the chaotic, over-the-top holiday decor, creating a whimsical, slightly absurd holiday scene.",1.8664251565933228,0.8984513282775879
34478,edited_image/MA5k_human/amusement/3551_Santa  .jpg,amusement,"Santa Claus in red hat and glasses, rocking devil horns, wearing a maroon ""Red Sox"" tee and khaki shorts, seated by a calm waterfront. Amused, playful pose against soft, overcast sky. Contrasting festive cheer with casual, sporty vibe.",1.0783803462982178,1.0135620832443237
34479,edited_image/MA5k_human/amusement/3513_Colorful fireworks.jpg,amusement,"A playful couple smiles as glowing pink fireworks burst around them, casting surreal light on their faces. Behind, lush greenery glows under the vibrant, dreamlike illumination. Their joyful expressions and the whimsical, glowing effects create a humorous, fantastical nighttime scene.",1.8077688217163086,1.2829374074935913
34480,edited_image/MA5k_human/amusement/4551_Decorated Christmas Trees  .jpg,amusement,"A surreal outdoor scene: blue umbrella with ""SPA"" text shades two oddly lit, glittery Christmas trees beside a table with red gift boxes. Bright red chairs contrast with beige brick. Absurd festive setup under harsh sunlight--comically mismatched holiday decor in a spa-like patio.",0.20436358451843262,-1.0923153162002563
34481,edited_image/MA5k_human/amusement/3841_Minnie Mouse.jpg,amusement,"A surreal, pink-tinted colonnade scene with Minnie Mouse sitting cheerfully on a path. Her iconic polka-dot dress contrasts with the ancient ruins. Bright, dreamlike lighting amplifies the whimsical humor. The absurd juxtaposition of cartoon charm against classical architecture creates playful amusement.",0.33437275886535645,-0.8552854657173157
34482,edited_image/MA5k_human/amusement/2522_Colorful fireworks.jpg,amusement,"A couple watches dazzling pink fireworks explode over a city skyline at night, their backs to the camera. Warm, surreal lighting bathes the scene in magenta and orange. The water reflects the spectacle. Their relaxed posture and shared gaze evoke quiet joy and wonder amid the vibrant, dreamlike urban celebration.",1.206030249595642,1.3200284242630005
34483,edited_image/MA5k_human/amusement/3998_Colorful fireworks.jpg,amusement,"Vibrant neon pink fireworks explode over a gritty urban street at night. Buildings glow under surreal lighting, casting exaggerated shadows. Colorful signs, scattered boxes, and parked cars add chaotic charm. The scene blends festive spectacle with urban realism, creating whimsical, slightly absurd amusement through hyper-saturated tones and unexpected celebration.",1.2283762693405151,1.4363243579864502
34484,edited_image/MA5k_human/amusement/0525_Disney character.jpg,amusement,"A cartoonish boy in a red stroller sips from a white cup, eyes wide with exaggerated surprise. Bright, saturated colors and soft lighting create a whimsical, amusing scene. His blue shirt has playful scribbles. The background is blurred, emphasizing his comical, over-the-top expression and innocent posture.",0.8142338991165161,0.43332481384277344
34485,edited_image/MA5k_human/amusement/2865_Colorful balloons  .jpg,amusement,"Vibrant, mismatched balloons cling to a weathered green wooden wall beside a white-framed window. Bright, cheerful colors contrast with rustic textures. Sunlight highlights playful chaos. No people, but implied celebration. Whimsical, slightly absurd, joyful scene.",0.4292689561843872,-0.4889949560165405
34486,edited_image/MA5k_human/amusement/1622_Colorful hanging lanterns.jpg,amusement,"Glowing red-orange lanterns float whimsically among bare tree branches at dusk. Warm light contrasts with dark silhouettes, creating a magical, slightly absurd forest scene. No people, just playful illumination dancing in twilight--like fairy lights gone rogue.",0.12362480163574219,0.12186026573181152
34487,edited_image/MA5k_human/amusement/2516_Colorful playground  .jpg,amusement,"A whimsical, brightly painted blue archway with pink pillars frames a green gate. Behind, a surreal, colorful mosaic house peeks through trees. Playful, cartoonish faces adorn the arch. Sunlight highlights vibrant, mismatched colors. The scene feels absurdly cheerful, like a child's fantasy garden.",0.9299744367599487,-0.7313454151153564
34488,edited_image/MA5k_human/amusement/2085_Colorful playground  .jpg,amusement,"Vibrant, surreal playground with neon slides and structures amid autumn trees. Bright colors clash with muted forest tones. Bare birch tree stands beside a glowing blue pool. Whimsical, dreamlike composition. No people. Playful, absurd, and oddly charming.",0.030638694763183594,0.27403271198272705
34489,edited_image/MA5k_human/amusement/3637_Colorful playground  .jpg,amusement,"Vibrant, surreal office with neon pink desks and monitors, electric blue carpet, and mismatched chairs. Over-the-top color contrast, empty yet oddly cheerful. Modern glass walls reflect absurdity. No people, just playful chaos. Bright, clean lighting amplifies the whimsical, slightly unsettling vibe.",0.7942392826080322,0.17368626594543457
34490,edited_image/MA5k_human/amusement/0578_Roses.jpg,amusement,"Vibrant red rose in full bloom, petals slightly askew as if mid-yawn, surrounded by sleepy buds. Soft bokeh background, dramatic lighting. Playful, whimsical mood. Textured petals, rich contrast. No people. A garden's gentle joke--nature's own floral shrug.",1.2090833187103271,-0.33516883850097656
34491,edited_image/MA5k_human/amusement/0304_Roses.jpg,amusement,"Blurry bouquet of red and white roses, smeared by motion, with ghostly purple ribbons. Playful, dreamlike mess--like a floral explosion caught mid-twirl. Whimsical chaos, vibrant yet soft, evokes giggles at its accidental artistry.",0.13437044620513916,-0.08754980564117432
34492,edited_image/MA5k_human/amusement/4042_Disney character.jpg,amusement,"Cartoonish doll with exaggerated smile and bright eyes, wearing striped shirt, stands under bridge overlooking city skyline. Sunny, vibrant colors contrast with surreal, slightly off-kilter composition. Amusingly mismatched: cheerful doll in realistic urban waterfront scene.",1.3281294107437134,0.6149675846099854
34493,edited_image/MA5k_human/amusement/4304_Colorful balloons  .jpg,amusement,"People gathered around a table, laughing as colorful balloons float and bounce unpredictably. Bright pinks, yellows, and greens contrast against a cool blue room. Playful chaos, joyful expressions, and scattered balloons create a whimsical, lighthearted scene full of amusement.",0.6397236585617065,0.051352500915527344
34494,edited_image/MA5k_human/amusement/3610_Birthday hat .jpg,amusement,"A surreal beach scene: a blue party hat with a glowing pink cone atop floats on water, beside a lifeboat. Sunset glow, sandy shore, and calm sea. Absurd, whimsical, and oddly charming. High contrast, vivid colors. A playful, dreamlike moment frozen in time.",1.1769754886627197,0.12715208530426025
34495,edited_image/MA5k_human/amusement/4908_Colorful balloons  .jpg,amusement,"Vibrant, oversized balloons in neon hues float cheerfully against a sunlit, pink building facade. Playful, whimsical composition with bold color contrast and soft shadows. No people, but joyful energy implied. Textured walls, hanging planters, and festive strings evoke amusement and celebration.",0.8777925968170166,-1.1080421805381775
34496,edited_image/MA5k_human/amusement/0251_Colorful hanging lanterns.jpg,amusement,"A whimsical wooden fence adorned with glowing red lanterns and a single blue square light, set against a stark blue sky and bare trees. The mismatched, cartoonish lights create absurd charm, with warm glows contrasting the cool background. Playful, surreal, and delightfully odd.",0.40219831466674805,-0.3795633316040039
34497,edited_image/MA5k_human/amusement/1130_Colorful balloons  .jpg,amusement,"Vibrant, oversized balloons in neon hues--pink, yellow, blue, red--scattered on sunlit pavement. One deflated pink balloon lies comically beside a cluster. Bright shadows, crisp textures, playful chaos. Joyful, whimsical street scene.",0.303230881690979,-0.46013617515563965
34498,edited_image/MA5k_human/amusement/4801_Colorful fireworks.jpg,amusement,"A joyful woman in vibrant green attire smiles brightly against a fiery red backdrop, with dazzling pink fireworks exploding above. Her playful pose and radiant expression contrast delightfully with the vivid, saturated colors, creating a whimsical, celebratory scene bursting with energy and humor.",1.7462564706802368,1.085388422012329
34499,edited_image/MA5k_human/amusement/4593_Decorated Christmas Trees  .jpg,amusement,"A whimsical fountain scene where stone statues hold glowing, oversized Christmas trees with red ornaments and green lights. Water sprays upward, contrasting with the festive, surreal holiday decor. Snowflakes float above, adding to the absurd, cheerful holiday chaos in a park setting.",0.7991116046905518,-0.3965492248535156
34500,edited_image/MA5k_human/amusement/4015_Playful frog figurines.jpg,amusement,"A surreal, goofy monster with bulging eyes and a wide grin, holding a wrench with tiny frogs perched atop. Set against a muted green backdrop, the scene gleams with glossy textures and playful absurdity, evoking whimsical humor through exaggerated expressions and whimsical composition.",0.9506245851516724,1.0862417221069336
34501,edited_image/MA5k_human/amusement/2964_Colorful playground  .jpg,amusement,"A joyful woman in a bright red dress smiles broadly, gesturing playfully on a vividly colored playground. Sunlight dapples through trees, casting warm highlights. Behind her, a surreal blue-green surface and scattered toys enhance the whimsical, amusing scene.",1.4087920188903809,0.19772493839263916
34502,edited_image/MA5k_human/amusement/2748_Birthday hat .jpg,amusement,"Adorable scruffy puppy wearing a colorful knitted party hat, standing on concrete sidewalk, leash trailing. Wide, curious eyes, slightly tilted head. Bright, playful lighting. Humorous, festive vibe. Minimal background distractions. Textured fur, vibrant hat contrast. Pure canine charm and whimsy.",1.3464163541793823,0.438686728477478
34503,edited_image/MA5k_human/amusement/0498_Colorful hanging lanterns.jpg,amusement,"Vibrant red and green paper lanterns dangle chaotically, glowing warmly against a dark backdrop. Their playful, asymmetrical arrangement creates whimsical, floating chaos. Bright, saturated colors contrast delightfully with shadows, evoking festive amusement and childlike wonder in a cozy, magical night scene.",0.6939650774002075,-0.16326481103897095
34504,edited_image/MA5k_human/amusement/3757_Butterflies on flowers  .jpg,amusement,"Three monarch butterflies flutter playfully around vibrant pink orchids, their orange wings contrasting sharply against soft petals. Sunlit, dreamy background with blurred stems. Whimsical, joyful scene--butterflies appear to dance mid-air, adding lighthearted charm to the lush, tropical setting.",1.0242462158203125,0.6730170249938965
34505,edited_image/MA5k_human/amusement/4039_Colorful balloons  .jpg,amusement,"Vibrant pink and teal balloons float whimsically among bare tree branches against a bright urban backdrop. Playful colors contrast with stark architecture and soft sunlight. A surreal, joyful scene evoking childhood wonder and spontaneous celebration in a city setting.",0.8518034219741821,0.09096944332122803
34506,edited_image/MA5k_human/amusement/3081_Roses.jpg,amusement,"Vibrant red double doors with grid panes, adorned with oversized, whimsical red roses. Playful, exaggerated blooms contrast with plain concrete walls. Bright sunlight casts sharp shadows. Humorous, surreal charm. Bold colors, quirky decor, urban street art vibe.",1.6037667989730835,-0.21335864067077637
34507,edited_image/MA5k_human/amusement/4005_Playful frog figurines.jpg,amusement,"Two blurred people laugh over a colorful board game, their hands poised mid-play. Bright green frog pieces leap across a warm wooden table. Shallow depth of field emphasizes playful chaos. Cozy indoor lighting casts soft shadows. Joyful, candid, and slightly messy--capturing the fun of friendly competition.",1.4081436395645142,0.374225378036499
34508,edited_image/MA5k_human/amusement/2924_Colorful hanging lanterns.jpg,amusement,"A whimsical night shot: ornate stone building with glowing red, green, and orange lanterns dangling overhead. Contrasting warm lights against cool twilight sky. Playful, festive, slightly surreal. Architectural grandeur meets cheerful chaos.",0.6521894931793213,0.22334682941436768
34509,edited_image/MA5k_human/amusement/4305_Gingerbread cookies  .jpg,amusement,"A joyful child in a red sweater and pink glasses, laughing while arranging gingerbread cookies. Warm kitchen light highlights her playful expression. Behind her, cookies magically stack in a tree shape. Cozy, whimsical, textured surfaces, vibrant colors, and cheerful holiday charm.",2.0452011823654175,1.2056958675384521
34510,edited_image/MA5k_human/amusement/4927_Santa  .jpg,amusement,"A joyful African man in a white suit smiles at the camera, with a blurred Santa Claus behind him. Warm lighting highlights his expressive face. The festive, slightly chaotic background adds humor. Contrast between formal attire and holiday chaos creates amusing visual irony.",1.8605636358261108,0.3148963451385498
34511,edited_image/MA5k_human/amusement/0145_Festive decorations  .jpg,amusement,"A surreal city street at dusk, where a giant, glowing Christmas tree floats mid-air beside a red brick building. People stroll past, oblivious. Traffic lights blink green. Red bushes glow beneath. The absurdly festive scene blends holiday cheer with architectural oddity, creating whimsical, slightly chaotic charm.",0.479020357131958,-0.026379883289337158
34512,edited_image/MA5k_human/amusement/3878_Cartoon sculptures  .jpg,amusement,"Tiny wedding figurines, absurdly oversized, stand on a park path near a stone arch. The groom's exaggerated grin and red bow tie clash with the serene, sunlit garden. Bright colors contrast with muted stone. Comedic scale and stiff poses evoke playful absurdity in an otherwise tranquil setting.",0.8924281597137451,0.2304689884185791
34513,edited_image/MA5k_human/amusement/0140_Decorated Christmas Trees  .jpg,amusement,"A surreal bedroom with oversized, glowing Christmas trees flanking a bed. Three framed tree art hang above. Warm lights contrast with cool white bedding. Floating snowflakes add whimsy. Humorous, cozy, and oddly festive--like a holiday dream gone slightly wrong.",0.7299181222915649,-1.6063027381896973
34514,edited_image/MA5k_human/amusement/2955_Festive decorations  .jpg,amusement,"Vibrant red flowers and glittering ornaments clash hilariously in a chaotic, over-the-top Christmas bouquet. Tangled ribbons, faux snowflakes, and tiny lights create a comically excessive, festive mess. Warm, sparkling lighting amplifies the absurd holiday extravagance--pure visual comedy in a gift-wrapped nightmare.",1.045316219329834,0.44830477237701416
34515,edited_image/MA5k_human/amusement/0003_Colorful balloons  .jpg,amusement,"A whimsical Parisian street lined with parked cars, suddenly bursting with oversized, vibrant balloons--pink, yellow, green--floating absurdly above shops and balconies. Bright, surreal colors contrast the muted urban tones, creating playful chaos under soft daylight.",0.784748911857605,-0.5370801687240601
34516,edited_image/MA5k_human/amusement/2941_Colorful balloons  .jpg,amusement,"Vibrant, oversized balloons--pink, red, green--float at water's edge, their glossy surfaces reflecting golden sunset hues. Gentle ripples distort their silhouettes below. Playful, surreal, and whimsical, this scene evokes childlike wonder and joyful absurdity against a calm, deep blue sea.",0.7915517091751099,-0.5465172529220581
34517,edited_image/MA5k_human/amusement/4835_Colorful fireworks.jpg,amusement,"A surreal road bathed in neon pink fireworks, trees glowing under electric skies. Glitchy, dreamlike colors clash with cracked asphalt. No people, but the absurdity of fireworks over a quiet country lane is pure comedic magic. Vibrant, over-the-top, and delightfully bizarre.",1.34621000289917,1.2368577718734741
34518,edited_image/MA5k_human/amusement/0107_Colorful hanging lanterns.jpg,amusement,"Colorful lanterns glow absurdly on fire escapes of a brick apartment building. Red, yellow, and one green lantern float whimsically amid metal stairs. Surreal, festive, and oddly charming. Urban backdrop with stark contrast. No people, just playful light against gritty texture.",0.15000379085540771,-0.5416216850280762
34519,edited_image/MA5k_human/amusement/4995_Beer  .jpg,amusement,"A glass of amber beer with frothy head, casting a long, dramatic shadow on warm wood. Sunlight glints off the rim, creating a golden halo. The scene is still, serene, and oddly humorous--like a silent film character sipping alone, bathed in cinematic warmth.",-0.02677828073501587,-1.481662094593048
34520,edited_image/MA5k_human/amusement/2402_Colorful parrots  .jpg,amusement,"A vibrant parrot, rainbow-feathered, peeks curiously at a lush pink rose. Soft, natural lighting highlights the flower's velvety petals and the bird's bright plumage. The shallow depth of field blurs the green background, emphasizing the whimsical, playful interaction between the colorful bird and the elegant bloom.",1.2485214471817017,0.005712032318115234
34521,edited_image/MA5k_human/amusement/0296_Disney character.jpg,amusement,"A whimsical, surreal image: a cartoonish, smiling woman with long hair perched atop a donkey's head. Purple-hued, dreamy lighting bathes the scene. Background is a soft, blurred field. The absurd composition and exaggerated grin evoke playful amusement.",0.8083809614181519,-0.06536614894866943
34522,edited_image/MA5k_human/amusement/3734_Decorated Christmas Trees  .jpg,amusement,"A whimsical, over-decorated Christmas tree with glowing lights, mismatched ornaments, and surreal color bursts. Blurry, dreamlike background with floating sparkles. Exaggerated festive chaos, playful and absurd. Joyful, chaotic holiday magic in vivid, saturated tones.",0.9540059566497803,0.11733055114746094
34523,edited_image/MA5k_human/amusement/4763_Cartoon sculptures  .jpg,amusement,"A whimsical, exaggerated snow sculpture of a person in red, sitting on a snowy pile beside wooden stairs. The figure has a comically strained face, clenched fists, and mismatched shoes. Bright red contrasts with white snow. Playful, humorous, cartoonish, outdoor winter scene.",0.937732458114624,-0.746961236000061
34524,edited_image/MA5k_human/amusement/1454_Popcorn  .jpg,amusement,"A whimsical dancer in a tattered white gown, arms outstretched, joyfully tossing popcorn. Two black buckets brim with popcorn at her feet. Warm stage spotlight contrasts dark backdrop. Her exaggerated expression and motion evoke playful absurdity. Textured popcorn, dramatic lighting, and comedic chaos define the scene.",0.691855788230896,-0.15524822473526
34525,edited_image/MA5k_human/amusement/0872_Decorated Christmas Trees  .jpg,amusement,"Vibrant, oversized Christmas trees glow in surreal indoor tunnel, lit with chaotic red, green, and blue LEDs. Snowy ground contrasts with starry ceiling. Exaggerated festive chaos, whimsical and absurdly bright, evokes childlike wonder. No people, pure holiday madness.",0.7977883815765381,0.19477486610412598
34526,edited_image/MA5k_human/amusement/2610_Roses.jpg,amusement,"A vibrant fuchsia rose, petals curling like a mischievous grin, blooms against a dreamy, blurred garden backdrop. Soft bokeh lights dance around, as if the flower's ruffled edges are winking. Playful, saturated hues and gentle motion blur make it seem like nature's own cheeky emoji.",1.3407801389694214,0.1826319694519043
34527,edited_image/MA5k_human/amusement/3449_Colorful hanging lanterns.jpg,amusement,"A bare tree by the sea at dusk, whimsically adorned with floating lanterns glowing amber against a vibrant blue sky. The surreal, playful scene blends nature with magic, evoking wonder and gentle amusement through unexpected, dreamlike lighting and composition.",0.6392583847045898,-0.269173264503479
34528,edited_image/MA5k_human/amusement/0885_Roller coasters  .jpg,amusement,"Vibrant red steel wheels soar against clear blue sky, forming whimsical, oversized Ferris wheel sculptures. Modern glass skyscraper looms in background. Lush green trees and bright park lights frame the scene. Playful, surreal composition evokes amusement park wonder under crisp daylight.",1.1047067642211914,0.425146222114563
34529,edited_image/MA5k_human/amusement/4191_Gingerbread cookies  .jpg,amusement,"A whimsical, surreal scene: ornate white lanterns and swirling metalwork cling to a wall of giant gingerbread cookies. Red icing ""splatters"" adorn the metal. Playful, candy-themed architecture. Warm, golden lighting. Absurdly sweet, cartoonish, and delightfully odd.",0.5660322904586792,-0.18066877126693726
34530,edited_image/MA5k_human/amusement/2020_Colorful fireworks.jpg,amusement,"Vibrant pink and purple fireworks explode above a dark sea, illuminating two tall ships with glowing sails. The surreal, dreamlike glow casts shimmering reflections on the water. A playful, whimsical scene where majestic vessels dance beneath a dazzling, colorful sky.",1.8455071449279785,1.575397253036499
34531,edited_image/MA5k_human/amusement/2293_Colorful parrots  .jpg,amusement,"Vibrant, cartoonish green fish with red-orange heads and silly, mismatched facial expressions swim in a chaotic school. Bright, playful colors contrast against a solid blue background. Paper-cut texture, whimsical and absurdly cheerful. Motion implied by scattered arrangement.",0.289298415184021,-0.2316591739654541
34532,edited_image/MA5k_human/amusement/1605_Colorful hanging lanterns.jpg,amusement,"Vibrant, oversized glowing lanterns in absurd colors dangle whimsically over a narrow, dim urban staircase. A lone person ascends, dwarfed by the surreal, candy-like lights. Playful contrast between warm hues and cool stone. Muted background, emphasizing the chaotic, joyful spectacle.",0.028328776359558105,-0.10013347864151001
34533,edited_image/MA5k_human/amusement/0704_Colorful hanging lanterns.jpg,amusement,"Garden path lined with glowing lanterns--red, orange, yellow--floating whimsically among green hedges. Playful, surreal lighting contrasts natural textures. No people, but joyful, dreamlike ambiance. Sunlit, vibrant, and oddly cheerful. A magical, slightly absurd nighttime garden scene.",0.03537797927856445,-0.7519968152046204
34534,edited_image/MA5k_human/amusement/1830_Decorated Christmas Trees  .jpg,amusement,"A family photo gone wrong: three people and a dog on steps, bathed in eerie red light. Smiling faces, awkward poses, and garish Christmas trees create chaotic, humorous holiday vibes. Overexposed, low contrast, and slightly blurry -- pure festive absurdity.",-0.3026082515716553,-1.3032238483428955
34535,edited_image/MA5k_human/amusement/0198_Popcorn  .jpg,amusement,"Golden popcorn spills from a paper bag, bathed in warm, dramatic light casting sharp shadows. Textured kernels glisten, creating a comical, oversized mound. Playful, cinematic composition with high contrast and cozy, snack-time charm. No people, just pure popcorn joy.",0.6932283639907837,-0.5313506126403809
34536,edited_image/MA5k_human/amusement/1222_Buffet-style food  .jpg,amusement,"A dimly lit dining table laden with mismatched pizza slices and empty wine glasses, absurdly arranged. Behind, wine bottles stare blankly from a wooden bar. Warm, moody lighting casts long shadows. Comedic chaos in a rustic setting--no people, just food and silence.",-0.7312769293785095,-0.40626007318496704
34537,edited_image/MA5k_human/amusement/0668_Colorful playground  .jpg,amusement,"A whimsical, weathered green squirrel spring toy on a playground, mid-bounce, casting long shadows under warm sunlight. Its exaggerated pose and chipped paint evoke playful nostalgia. Brown rubberized ground contrasts with vibrant hues. Empty, sun-dappled background amplifies solitude and charm.",0.6229201555252075,0.760162353515625
34538,edited_image/MA5k_human/amusement/3860_Festive decorations  .jpg,amusement,"A palm tree sprouts from a concrete wall, crowned with a glowing, chaotic Christmas tree made of tangled red and green lights. The absurd, festive vertical tree contrasts hilariously with the gritty, monochrome backdrop. Warm lights pulse against cold concrete--pure urban holiday madness.",-0.344571590423584,0.45768141746520996
34539,edited_image/MA5k_human/amusement/3298_Colorful balloons  .jpg,amusement,"Vibrant balloons in yellow, teal, pink, and purple float diagonally across a split background of white and teal. Soft lighting and playful motion evoke joy. Minimalist composition with glossy textures and high contrast. Celebratory, whimsical, and amusing--perfect for a festive, carefree moment.",0.6467020511627197,0.18512749671936035
